Customer ID,Order ID,Product ID in Orders,Ordered by Customer ID,Times Reordered by Same Customer,Brand Name,Product Name,Weight
19369,1874,202218290,11874,25,Natures Plus,Window Planter - Rectangular,1 pc 
19370,1874,202221613,11874,9,Natures Plus,Window Planter Tray - Rectangular,1 pc 
19371,1875,202214625,11875,23,Forgreen,Coir Pole 4ft tall,4 Feet Pack of 2
19372,1875,202222242,11875,7,Natures Plus,Tulasi Pot - Medium,1 pc 
19373,1875,202225652,11875,26,Natures Plus,"Planter Tray - No. 2, Rectangular",1 pc 
19374,1875,202221895,11875,5,Natures Plus,Green Planter - No. 1,6 pcs  
19375,1875,202215512,11875,38,Natures Plus,Tulasi Pot - Big,1 pc 
19376,1876,202214869,11876,34,Klassic,"Polka White - Railing Metal Pot Planter, Green, Medium",1 pc 
19377,1876,202228142,11876,12,Klassic,"Polka Stripe - Railing Metal Pot Planter, Red, Medium",1 pc 
19378,1876,202215360,11876,25,Klassic,"Polka Stripe - Railing Metal Pot Planter, Yellow, Medium",1 pc 
19379,1876,202226431,11876,6,Klassic,"Polka White - Railing Metal Pot Planter, Yellow, Medium",1 pc 
19380,1876,202213341,11876,16,Klassic,"Handler - Oval Shape Pot With Handle Planter, Blue, Large",1 pc 
19381,1877,202219117,11877,36,Natures Plus,Square Planter - 12,1 pc  
19382,1877,202213270,11877,38,Klassic,"Polka White - Railing Metal Pot Planter, Pink, Medium",1 pc 
19383,1877,202225930,11877,46,Klassic,"Polka Stripe - Railing Metal Pot Planter, Orange, Medium",1 pc 
19384,1877,202227742,11877,32,Aristo,Pine Plastic Planter Pot With Tray - Assorted Colour,15 L 
19385,1877,202219301,11877,4,Klassic,"Rover - Oval Shape Railing Planter, Yellow, Large",1 pc 
19386,1878,202221224,11878,48,Aristo,Designer Plastic Planter Pot - Assorted Colour,4 L 
19387,1878,202218471,11878,32,Klassic,"Polka Stripe - Railing Metal Pot Planter, Blue, Medium",1 pc 
19388,1878,202219942,11878,3,Aristo,Designer Plastic Planter Pot - Assorted Colour,8 L 
19389,1878,202228142,11878,15,Klassic,"Rover - Oval Shape Railing Planter, Red, Large",1 pc 
19390,1878,202215360,11878,6,Aristo,Pine Plastic Planter Pot With Tray - Assorted Colour,5 L 
19391,1879,202226431,11879,31,Natures Plus,Planter - 007,6 pcs 
19392,1879,202218171,11879,29,Aristo,Designer Plastic Planter Pot - Assorted Color,13 Litre 
19393,1879,202227718,11879,42,Natures Plus,Square Spiral Planter - No. 6,1 pc  
19394,1879,202220596,11879,25,Aristo,Pine Plastic Planter Pot With Tray - Assorted Colour,8 L 
19395,1879,202217244,11879,39,Klassic,"Edge - Rectangular Railing Planter, Blue, Medium",1 pc 
19396,1880,202224312,11880,12,Klassic,"Blossom - Pot Metal Planter, Yellow, Medium",1 pc 
19397,1880,202222843,11880,31,Klassic,"Edge - Rectangular Railing Planter, White, Medium",1 pc 
19398,1880,202224384,11880,9,Klassic,"Polka White - Railing Metal Pot Planter, Red, Medium",1 pc 
19399,1880,202223742,11880,29,Klassic,"Trifecta - Metal Chalk Board Painted, Green, Small",1 pc 
19400,1880,202228753,11880,53,Klassic,"Flora - Round Shaped Hanging Planter, Red, Medium",1 pc 
19401,1881,202218827,11881,15,Natures Plus,Square Pot - Green,6 pcs 
19402,1881,202213114,11881,46,Klassic,"Blossom - Pot Metal Planter, Red, Medium",1 pc 
19403,1881,202216524,11881,35,Klassic,"Rover - Oval Shape Railing Planter, Magenta, Medium",1 pc 
19404,1881,202218171,11881,42,Klassic,"Flora - Round Shaped Hanging Planter, Blue, Medium",1 pc 
19405,1881,202227718,11881,49,Klassic,"Flora - Round Shaped Hanging Planter, Yellow, Medium",1 pc 
19406,1882,202220596,11882,12,Klassic,"Rover - Oval Shape Railing Planter, Green, Small",1 pc 
19407,1882,202217244,11882,52,Dr. Oetker,FunFoods Veg Mayonnaise Original,100 g  
19408,1882,202224312,11882,36,Veeba,Chipotle Southwest Dressing,300 g Bottle
19409,1882,202222843,11882,3,Dr. Oetker,FunFoods Mayonnaise Classic,245 g 
19410,1882,202224384,11882,52,Dr. Oetker,FunFoods Veg Mayonnaise For Burger,250 g 
19411,1883,202223742,11883,12,Veeba,Mayonnaise - Classic,250 g 
19412,1883,202228753,11883,37,Veeba,Dip - Cheese & Jalapeno,300 g Pet Jar
19413,1883,202218827,11883,34,Veeba,Mayonnaise - Garlic,250 g 
19414,1883,202213114,11883,45,Veeba,Honey Mustard Dressing,300 g Bottle
19415,1883,202216524,11883,49,Dr. Oetker,FunFoods Veg Mayonnaise Garlic,250 g 
19416,1884,202213341,11884,45,Veeba,Mayonnaise - Mint,300 g 
19417,1884,202219117,11884,38,Veeba,Mayonnaise - Eggless,250 g 
19418,1884,202213270,11884,20,Veeba,Thousand Island Dressing,300 g Bottle
19419,1884,202225930,11884,22,Veeba,Mayonnaise - Burger,250 g 
19420,1884,202227742,11884,39,Veeba,Mayonnaise - Olive Oil,300 g 
19421,1885,202219301,11885,35,Veeba,Schezwan Dip & Stir-Fry Sauce,320 g Pet Jar
19422,1885,202221224,11885,8,Veeba,Caesar Dressing,300 g Bottle
19423,1885,202218471,11885,10,Dr. Oetker,FunFoods Veg Mayonnaise Tandoori,245 g 
19424,1885,202219942,11885,26,Del Monte,Mayo - Sandwich Spread,450 g 
19425,1885,202228142,11885,26,Veeba,Salsa,360 g Pet Jar
19426,1886,202215360,11886,9,Dr. Oetker,FunFoods Cheesy Nacho Dip,275 g Pet Jar
19427,1886,202226431,11886,19,Wingreens Farms,Sweet Chilli Garlic Sauce,2 x 130 g Multipack 
19428,1886,202213341,11886,21,Cremica,Mayo - Vegetarian,275 g 
19429,1886,202219117,11886,39,Veeba,Roasted Sesame Japanese Style Dressing,315 g Pet Jar
19430,1886,202213270,11886,50,Wingreens Farms,Green Daredevil Chilli Sauce,2 x 130 g Multipack 
19431,1887,202225930,11887,14,Grabenord,Schezwan Chilli Garlic Sauce - Dairy Free,300 g Pet Jar
19432,1887,202227742,11887,5,Wingreens Farms,Chinese Secret Sauce,130 g  
19433,1887,202219301,11887,4,Cremica,Mayonnaise - Veg,875 g 
19434,1887,202221224,11887,20,Sundrop,Peri Peri Hummus,100 g Pouch
19435,1887,202218471,11887,48,All That Dips,Garlic Aioli Dip,150 g Pet Jar
19436,1888,202219942,11888,50,Morton,Marmalade - Orange,450 g 
19437,1888,202228142,11888,3,Cremica,Mayo - Burger,275 g 
19438,1888,202215360,11888,42,Appitas,Sour Cream & Onion,150 g Packet
19439,1888,202226431,11888,33,Remia,Sauce - Chilli,250 ml Bottle
19440,1888,202218171,11888,22,Tex Mex Salsalito,Dip Mix - Cheese,17 g Pouch
19441,1889,202227718,11889,47,Wingreens Farms,Achaari Sauce,130 g  
19442,1889,202220596,11889,21,Tex Mex Salsalito,Wrap Salsa - Hot,283 g Bottle
19443,1889,202217244,11889,0,Abbies,"Mustard - Yellow, American",397 g  
19444,1889,202224312,11889,48,The Gourmet Jar,Wholegrain Mustard,170 g 
19445,1889,202222843,11889,0,Remia,Barbeque Sauce,250 g Bottle
19446,1890,202224384,11890,29,Wingreens Farms,Fiery Desert Mustard,2 x 180 g Multipack 
19447,1890,202223742,11890,2,Wingreens Farms,Cheesy Jalapeno Sauce,2 x 130 g Multipack 
19448,1890,202228753,11890,37,Remia,Mustard - Dl Jon,370 g Bottle
19449,1890,202218827,11890,2,Wingreens Farms,Premium Veg Mayo,130 g 
19450,1890,202213114,11890,25,Remia,Salad Dressing - Salad Cream,250 g Bottle
19451,1891,202216524,11891,49,Wingreens Farms,Wasabi Mayo,130 g  
19452,1891,202218171,11891,32,Wingreens Farms,Original Recipe - Chowmein & Stir Fry Sauce,450 g Spout Pouch 
19453,1891,202227718,11891,12,Wingreens Farms,Peri Peri Ketchup,130 g  
19454,1891,202220596,11891,45,Cornitos,"Salsa Dip, 4 in 1",200 g Carton
19455,1891,202217244,11891,4,BORGES,Extra Virgin Olive Oil,1 L Pet Bottle 
19456,1892,202224312,11892,25,BORGES,Extra Virgin Olive Oil 1L Pet Bottle + Durum Wheat Pasta Penne Rigate 500g Pouch,Combo 2 Items
19457,1892,202222843,11892,35,Del Monte,Olive Oil - Extra Virgin,2x1 L Multipack 
19458,1892,202224384,11892,26,BORGES,Extra Virgin Olive Oil 1L + Olive Oil - Extra Light 2L,Combo 2 Items
19459,1892,202223742,11892,8,Disano,Olive Oil - Extra Virgin,500 ml Bottle 
19460,1892,202228753,11892,45,Figaro,Extra Virgin Olive Oil,250 ml Bottle 
19461,1893,202218827,11893,3,bb Combo,Happy Chef Pasta- Penne Rigate 500g +Sauce - Arrabiata 270g +Borges Olive Oil 1L,Combo 3 Items
19462,1893,202213114,11893,24,BORGES,Olive Oil - Extra Virgin,250 ml Bottle
19463,1893,202216524,11893,47,Disano,Olive Oil - Extra Light,5 L Bottle
19464,1893,202213341,11893,10,Bertolli,Extra Light Olive Oil,2 L Bottle 
19465,1893,202219117,11893,19,BORGES,Extra Virgin Olive Oil,1 L Glass Bottle
19466,1894,202213270,11894,1,BORGES,Olive Oil - Extra Virgin,500 ml Bottle
19467,1894,202225930,11894,50,La Espanola,Olive Oil - Extra Light,2 L Bottle 
19468,1894,202227742,11894,15,Del Monte,Olive Oil - Extra Virgin,2x250 ml Multipack 
19469,1894,202219301,11894,50,Figaro,Extra Virgin Olive Oil,500 ml Bottle
19470,1894,202221224,11894,26,Colavita,"Olive Oil - Extra Virgin, Cold Production",1 L Bottle 
19471,1895,202218471,11895,11,Bertolli,Extra Virgin Olive Oil,1 L Bottle
19472,1895,202219942,11895,6,La Espanola,Olive Oil - Extra Virgin,1 L Glass Bottle 
19473,1895,202228142,11895,39,Pietro Coricelli,Extra Virgin Olive Oil,5 L Bottle 
19474,1895,202215360,11895,21,Allegro,Olive Oil - Extra Virgin,500 ml  
19475,1895,202226431,11895,46,Bertolli,Extra Virgin Olive Oil,500 ml Bottle
19476,1896,202213341,11896,2,Bertolli,Extra Virgin Olive Oil,1 L (Buy 1 Get 1) 
19477,1896,202219117,11896,51,Colavita,Organic Extra Virgin Olive Oil - Cold Production,500 ml Bottle
19478,1896,202213270,11896,28,Leonardo,Extra Light Olive Oil,2 L  
19479,1896,202225930,11896,34,Bertolli,Extra Light Olive Oil,1 L (Buy 1 Get 1) 
19480,1896,202227742,11896,30,Leonardo,Extra Virgin Olive Oil,1 L Bottle
19481,1897,202219301,11897,1,Saffola,Extra Virgin Olive Oil,500 ml  
19482,1897,202221224,11897,19,Fragata,Extra Virgin Olive Oil,5 L Tin
19483,1897,202218471,11897,31,Fragata,Olive Oil - Extra Virgin,1 L Bottle
19484,1897,202219942,11897,13,Alfredo,Alfredo Extra Virgin Olive Oil - First Cold Pressed,3 L 
19485,1897,202228142,11897,41,Oleev,Extra Virgin Olive Oil - Garnishing & Salad Dressing,500 ml  
19486,1898,202215360,11898,21,Alfredo,Alfredo Extra Virgin Olive Oil - First Cold Pressed,1 L 
19487,1898,202226431,11898,18,Fragata,Olive Oil - Extra Virgin,500 ml Bottle
19488,1898,202218171,11898,24,Alfredo,"Alfredo Extra Virgin Olive Oil, First Cold-Pressed",250 ml 
19489,1898,202227718,11898,31,Sol,100% Spanish Extra Virgin Olive Oil,500 ml Bottle
19490,1898,202220596,11898,28,Fragata,Extra Virgin Olive Oil,250 ml Glass Bottle
19491,1899,202217244,11899,44,Oleiva Gold,Olive Oil - Extra Virgin,500 ml Bottle
19492,1899,202224312,11899,53,Sol,100% Spanish Extra Virgin Olive Oil,5 L Bottle
19493,1899,202222843,11899,21,Colavita,Pasta - 37B Penne Rigate,250 g Pouch
19494,1899,202224384,11899,20,BORGES,Extra Virgin Olive Oil 2L + Olive Leaf Infusion - Olive & Lemongrass 15 g,Combo 2 Items
19495,1899,202223742,11899,15,BORGES,Extra Virgin Olive Oil 2L + Olive Leaf Infusion - Olive & Mint Leaves 15 g,Combo 2 Items
19496,1900,202228753,11900,23,BORGES,Extra Virgin Olive Oil 2L + Olive Leaf Infusion - Olive & Basil Leaves 15 g,Combo 2 Items
19497,1900,202218827,11900,33,bb Combo,San Remo Pasta 500G+Disano Olive Oil Extra Virgin 1L+Happy Chef Pasta Sauce 270G,Combo 3 Items
19498,1900,202213114,11900,18,bb Combo,San Remo Pasta 500G + Disano Olive Oil 500ml + American Garden Pasta Sauce 88ml,Combo 3 Items
19499,1900,202216524,11900,19,Colavita,100% Authentic Italian Extra Virgin Olive Oil 5 Ltr,5 L Tin
19500,1900,202218171,11900,36,Basso,Olive Oil - Extra Virgin,250 ml Bottle
19501,1901,202227718,11901,21,Eveready,"LED Bulb - 9 Watt,  Cool Day Light, Base B22D",2 x 1 pc Multipack 
19502,1901,202220596,11901,33,Philips,"LED Bulb - 10 Watt, Cool Day Light, Ace Saver Base B22",2 x 1 pc Multipack 
19503,1901,202217244,11901,35,Eveready,"LED Bulb Base B22D (9 Watt + 14 Watt) (each 1 Pc) + Battery Red AAA 1012, 4 Pcs",Combo 3 Items
19504,1901,202224312,11901,20,Eveready,"LED Bulb - 14 Watt, Cool Day Light, Base B22D",1 pc  
19505,1901,202222843,11901,51,Philips,"LED T-Bulb - 18 Watt, Cool Daylight, B22",1 pc 
19506,1902,202224384,11902,31,Eveready,"LED Bulb - 5 Watt,  Cool Day Light, Base B22D",1 pc 
19507,1902,202223742,11902,4,Eveready,Combo - LED Bulb 9W + 9W,2 pcs (Get 2 AA Batteries Free)
19508,1902,202228753,11902,14,Eveready,"LED Bulb - 7 Watt, Cool Day Light, Base B22D",1 pc 
19509,1902,202218827,11902,25,Philips,"LED Bulb - 8.5 Watt, Cool Day Light, Ace Saver Base B22",1 pc  
19510,1902,202213114,11902,52,Lexton,"Decorative String LED Lights - With USB, 5 M, Environmental-Friendly, Multicoloured",1 pc 
19511,1903,202216524,11903,12,Lexton,"Fairy String LED Lights - With 8 Modes, 9.8 ft., For Decoration, Warm White",210 pcs 
19512,1903,202213341,11903,39,Lexton,"Flower-Shaped Fairy String Lights - LED, Energy Efficient, Long-Lasting, Warm White",20 pcs 
19513,1903,202219117,11903,35,Lexton,"Heart-Shaped String Lights - LED, Energy Efficient, Long-Lasting, Warm White",20 pcs 
19514,1903,202213270,11903,36,Lexton,"String Lights - LED, 10 M, Energy Efficient, Long-Lasting, Warm White",1 pc 
19515,1903,202225930,11903,14,Lexton,"String Lights - LED, 10 M, Energy Efficient, Long-Lasting, Multicoloured",1 pc 
19516,1904,202227742,11904,14,Lexton,"String Lights - LED, 10 M, Energy Efficient, White",1 pc 
19517,1904,202219301,11904,5,Lexton,"Diya Diwali String Lights - With Hanging Diyas, Energy Efficient, Warm White",1 pc 
19518,1904,202221224,11904,34,Lexton,"LED String Light - 10 M, Green",1 pc 
19519,1904,202218471,11904,47,Lexton,"LED String Light - 15 M, Green",1 pc 
19520,1904,202219942,11904,40,Lexton,"LED String Light - 15 M, Yellow",1 pc 
19521,1905,202228142,11905,12,Philips,"LED Bulb - 21 Watt, Cool Daylight, Stellar Bright Base B22",1 pc 
19522,1905,202215360,11905,36,Panasonic,9W LED Bulb,1 pc 
19523,1905,202226431,11905,30,Eveready,"LED Night Bulb Deco - 0.5W, White",1 pc 
19524,1905,202213341,11905,52,Philips,"LED Lamp - 10 Watt, Cool Daylight, T-Bulb Base B22",1 pc 
19525,1905,202219117,11905,37,Eveready,"LED Bulb - 12 Watt, Cool Day Light, Base B22D",1 pc 
19526,1906,202213270,11906,52,Philips,"LED Bulb - 0.5-Watt, Blue, Deco Mini Base B22",1 pc 
19527,1906,202225930,11906,6,Philips,"LED Bulb - 0.5-Watt, Orange, Deco Mini Base B22",1 pc 
19528,1906,202227742,11906,30,Philips,"LED Bulb - 0.5-Watt, Yellow, Deco Mini Base B22",1 pc 
19529,1906,202219301,11906,25,Philips,"Rechargeable Emergency Inverter Bulb - 9 Watt, Cool Daylight, B22",1 pc 
19530,1906,202221224,11906,10,Philips,"LED Lamp/T-Bulb - 14 Watt, Cool Daylight White, B22 Base",1 pc 
19531,1907,202218471,11907,32,Philips,"LED Bulb - 18 Watt, Cool Daylight, Stellar Bright Base B22",1 pc 
19532,1907,202219942,11907,50,AGARO,"LED Bulb - 7 Watt, Cool Daylight, B22 Base",1 pc 
19533,1907,202228142,11907,33,Eveready,"LED Bulb - 18 Watt, Cool Day Light, Base B22D",1 pc 
19534,1907,202215360,11907,23,Eveready,"LED Night Bulb Deco - 0.5W, Blue",1 pc 
19535,1907,202226431,11907,26,Panasonic,15W LED Bulb,1 pc 
19536,1908,202226766,11908,20,Philips,Ace Saver LED Bulb 7w E27 - Warm White/Golden Yellow,1 pc 
19537,1908,202221183,11908,25,Panasonic,12W LED Bulb,1 pc 
19538,1908,202223539,11908,5,Philips,Ace Saver LED Bulb 9w B22 - Warm White/Golden Yellow,1 pc 
19539,1908,202218290,11908,3,Philips,Ace Saver LED Bulb 9w E27 - Warm White/Golden Yellow,1 pc 
19540,1908,202221613,11908,38,Lexton,"Curtain Decoration Lights 138 LED 2.5 M & 8 Flashing Modes - 12 Star, Warm White",1 pc 
19541,1909,202214625,11909,37,Wipro,"Garnet LED White Bulb - 14 Watt, Cool Day, B22",1 pc  
19542,1909,202222242,11909,41,Crompton,"LED Bulb - 9 Watt, 3 Star, Cool Day Light White, B22",1 pc 
19543,1909,202225652,11909,40,Philips,"LED Lamp - 20 Watt, Cool Daylight, T-Bulb/Beamer Base B22",1 pc 
19544,1909,202221895,11909,41,Philips,"LED Bulb - 4 Watt, Cool Daylight, Ace Saver Base B22",1 pc 
19545,1909,202215512,11909,3,Panasonic,18W LED Bulb - B22 Base Cap,1 pc 
19546,1910,202214869,11910,26,Eveready,"LED Night Bulb Deco - 0.5W, Yellow",1 pc 
19547,1910,202224806,11910,31,Philips,LED Tubelight Slimline Advance 36w - Cool White/Crystal White,1 pc 
19548,1910,202216677,11910,35,Philips,"LED Bulb - 16 Watt, Cool Daylight, Stellar Bright Base B22",1 pc 
19549,1910,202219567,11910,4,Fresho,Cut Roses Flower,250 g 
19550,1910,202218736,11910,50,Fresho,Chrysanthemum/Shevanti Flower,250 g 
19551,1911,202212302,11911,42,Dheepam,Lamp Oil,1 L  
19552,1911,202216623,11911,44,Home Lite,Matchbox - Big,1 pc  
19553,1911,202221323,11911,32,Super Star,Match Box,1 pc 
19554,1911,202222428,11911,22,Mangaldeep,Sandal Agarbatti,76 sticks 
19555,1911,202226766,11911,18,Fresho,Banana Leaf,5 pcs 
19556,1912,202221183,11912,25,Fresho,Marigold Flower - Yellow,250 g 
19557,1912,202223539,11912,7,Mangaldeep,Sadhvi Agarbatti Sticks,100 pcs 
19558,1912,202218290,11912,49,Fresho,Marigold Flower - Orange,100 g 
19559,1912,202221613,11912,27,Mr. Gold,Nakshatra Pooja Oil,500 ml  
19560,1912,202214625,11912,3,Gou Ganga,Surabhi Dhoop - Natural Perfume,15 pcs Box
19561,1913,202222242,11913,43,Mangalam,Pure Camphor,50 g Jar 
19562,1913,202225652,11913,30,Cycle,Three in One Agarbathis,110 g 80 Sticks 
19563,1913,202221895,11913,31,Cycle,Om Shanthi Naivedya Cup Sambrani,12 pcs 
19564,1913,202215512,11913,47,Om Bhakti,Lamp Wicks - Cotton Long Batti,100 pcs 
19565,1913,202214869,11913,41,Sln  ,Camphor,100 pcs  
19566,1914,202224806,11914,23,R.E Camphor,Camphor Tablets,100 pcs 
19567,1914,202216677,11914,19,Om Bhakti,OM Bhakti - Cotton Flower Batti,100 pcs Pouch
19568,1914,202219567,11914,49,Om Bhakti,Pancha Deepa Oil,500 ml 
19569,1914,202218736,11914,26,DP,"Tealight Wax Candles - 4 To 5 Hrs Burning, For Home, Spa",10 pcs 
19570,1914,202212302,11914,11,DP,"Tealight Wax Candle - 8 To 10 Hrs Burning, For Home, Spa",4 pcs 
19571,1915,202216623,11915,21,Mangaldeep,"Pooja Agarbatti - Treya, Power Of 3 in 1 + Home Lite Matchbox - Big 1 Pc",Combo 2 Items
19572,1915,202221323,11915,46,Bharath Brand,Powder - Rangoli,1 kg 
19573,1915,202222428,11915,40,Om sri Kar,Dhoop Cone,25 g 
19574,1915,202228142,11915,26,Moksh,Swarna Champa  Agarbatti,90 g 
19575,1915,202215360,11915,20,Mangaldeep,Lavender Agarbatti,76 Sticks 
19576,1916,202226431,11916,6,Amrutha,Agarbatti - Jasmine,90 g Carton
19577,1916,202213341,11916,27,Mangaldeep,5-In-1 Agarbatti Sticks,80 sticks Carton
19578,1916,202219117,11916,13,Om Bhakti,Ghee Batti (Ready To Light Diya) - Small,1 pc Pack of 30
19579,1916,202213270,11916,49,R.E Camphor,Camphor Tablets,50 pcs 
19580,1916,202225930,11916,4,Om Bhakti,Kumkum,15 g 
19581,1917,202227742,11917,33,Mangaldeep,Lo smoke incense sticks - Breezy Lavender (80% less smoke),96 g (50 Sticks)
19582,1917,202219301,11917,43,Mangaldeep,Treya Power of 3 in1 Agarbatti,75 sticks Carton 
19583,1917,202221224,11917,25,Asthagandha,Powder - Sandal,40 g 
19584,1917,202218471,11917,2,Woods ,Woods Natural Incense,36 Sticks Carton
19585,1917,202219942,11917,44,Gangajal,Purest Gangajal,180 g 
19586,1918,202228142,11918,17,Amrutha,Dhoop Sticks - Shahi Sandal,150 g 
19587,1918,202215360,11918,34,Cycle,Agarbathi Lia - Jasmine Incenses Sticks,235 g (151 Sticks) 
19588,1918,202226431,11918,31,Arham,Premium Dhoop Roll - Mogra,100 g 
19589,1918,202226766,11918,43,Arham,Premium Dhoop Roll - Lemon Grass,100 g 
19590,1918,202221183,11918,43,Arham,Premium Dhoop Batti - Jasmine,10 pcs 
19591,1919,202223539,11919,23,Om Bhakti,Ghee Batti (Ready To Light Diya) - Big,1 pc Pack of 30
19592,1919,202218290,11919,49,Om sri Kar,Gejje Vastra - Coloured,1 pc 
19593,1919,202221613,11919,5,Cycle,All in 1 Assorted pack of Cycle Pure Agarbathis,8 Pcs Carton
19594,1919,202214625,11919,7,Cycle,Agarbathi Good Luck - Mogra Sticks,141 pcs/135 g 
19595,1919,202222242,11919,49,Om sri Kar,Kumkum,50 g 
19596,1920,202225652,11920,15,Swarnanjali ,Swarnadeepam Pooja Oil,910 ml Pet Bottle 
19597,1920,202221895,11920,8,HIT,Cockroach Killer Spray,700 ml  
19598,1920,202221323,11920,31,BB Home,Naphthalene Balls,100 g Pouch 
19599,1920,202222428,11920,9,HIT,Mosquito & Fly Killer Spray,700 ml  
19600,1920,202226766,11920,7,HIT,Anti-Roach Gel - Cockroach Killer,20 g 
19601,1921,202221183,11921,37,HIT,Mosquito & Fly Killer Spray - Lime Fragrance,700 ml  
19602,1921,202223539,11921,37,Ultra,Naphthalene - Refined Balls,200 g  
19603,1921,202218290,11921,27,Laxman Rekhaa,Chalk For Cockroaches,1 pc Carton
19604,1921,202221613,11921,16,Baygon,Cockroach Killer Spray - Knocks Down In Less Than 30 Seconds,400 ml 
19605,1921,202214625,11921,19,Mortein,2-In-1 Insect Killer Spray - 100% Kill On Mosquitoes & Cockroaches,600 ml 
19606,1922,202222242,11922,17,Mortein,2-In-1 Insect Killer Spray - 100% Kill On Mosquitoes & Cockroaches,400 ml  
19607,1922,202225652,11922,28,BB Home Herbal,Insect Repellent-Ant,100 ml Bottle
19608,1922,202221895,11922,36,HIT,Chalk Cockroach Killer,1 pc Carton
19609,1922,202215512,11922,26,Baygon,"Mosquito & Fly Killer Spray - Lime Scented, Kills On Contact",400 ml 
19610,1922,202214869,11922,40,BB Home Herbal,Insect Repellent-Lizard,100 ml Bottle
19611,1923,202228142,11923,34,Exit No Entry,Cockroach Vanisher,50 g pouch
19612,1923,202215360,11923,10,Mortein,Power Gard Rat Kill Cake,100 g Pouch
19613,1923,202226431,11923,3,BB Home Herbal,Insect Repellent-Cockroach,100 ml Bottle
19614,1923,202213341,11923,12,Baygon,Mosquito & Fly Killer Spray - Kills On Contact,400 ml 
19615,1923,202219117,11923,12,RED LINE,Cockroach Killer Gel - Herbal,20 g Carton
19616,1924,202213270,11924,49,HIT,Pre Mixed Cubes - Rat Killer,25 g 
19617,1924,202225930,11924,12,Mortein,2-In-1 Insect Killer Spray - 100% Kill On Mosquitoes & Cockroaches,250 ml 
19618,1924,202227742,11924,42,Herbal Strategi,Just Out Cockroach Repellent,100 ml 
19619,1924,202219301,11924,16,Mortein,"Insta Mosquito Repellent Machine, 35 ml + 2-In-1 Insect Killer Spray 400 ml",Combo 2 Items
19620,1924,202221224,11924,38,Exit No Entry,Cockroah Vanisher,100 g Pouch
19621,1925,202218471,11925,23,CamPure,Camphor Regular Sticks,18 g 
19622,1925,202219942,11925,12,HIT,"Rat/Mouse Glue Pad - No Smell, Non-Poisonous",5 pcs 
19623,1925,202228142,11925,16,Manju,Naphthalene Balls,80 g 
19624,1925,202215360,11925,6,HIT,"Rat/Mouse Glue Pad - No Smell, Non-Poisonous, Jumbo Size",3 pcs 
19625,1925,202226431,11925,53,Pidilite,Terminator - Wood Preservative Spray,320 ml 
19626,1926,202226766,11926,10,Baygon,Mosquito & Fly Killer Spray,200 ml 
19627,1926,202221183,11926,33,Mukund,Dead Line - Bug Fighter,500 ml Bottle
19628,1926,202223539,11926,36,Mikado's,Fridge Freshener - Super Fresh,35 g 
19629,1926,202218290,11926,22,Herbal Strategi,Bugspray - Herbal Bed Bug Repellent Spray,100 ml Pouch
19630,1926,202221613,11926,18,RED LINE,Bug Fighter - Herbal,500 ml Carton
19631,1927,202214625,11927,8,Mikado's,Organic Repellent - for Cockroach,50 g 
19632,1927,202222242,11927,34,Gou Ganga,Samrudhi - Organic Pest Repellent,500 ml Bottle
19633,1927,202225652,11927,15,Mikado's,The Perfect Glue Trap - Eco,82 g 
19634,1927,202221895,11927,0,RED LINE,Bug Fighter - Herbal,250ml Carton
19635,1927,202221323,11927,41,Mikado's,Pulses Saver,16 g 
19636,1928,202222428,11928,49,Mikado's,The Perfect Glue Trap - Regular,172 g 
19637,1928,202226766,11928,15,Mamaearth,"Insect Repellent - Natural For Babies, 1-5 years",100 ml  
19638,1928,202221183,11928,23,Baygon,Cockroach Killer Spray - Keeps Working Up To 4 Weeks,625 ml 
19639,1928,202223539,11928,50,Good Morning,Cockroach Killer Paste,60 g 
19640,1928,202218290,11928,19,Good Morning,Bed Bug Killer Powder,14 g 
19641,1929,202221613,11929,49,Dettol,Antiseptic Disinfectant Liquid,550 ml  
19642,1929,202214625,11929,42,Dettol,Antiseptic - Disinfectant Liquid 1 L + Clinical Strength Hand Sanitizer 500 ml,Combo 2 Items
19643,1929,202222242,11929,46,Dettol,Antiseptic- Disinfectant Liquid 250 ml + Clinical Strength Hand Sanitizer 500 ml,Combo 2 Items
19644,1929,202225652,11929,41,Dettol,Antiseptic- Disinfectant Liquid 550 ml + Clinical Strength Hand Sanitizer 500 ml,Combo 2 Items
19645,1929,202221895,11929,12,Dettol,Antiseptic Liquid 550 ml + Disinfectant Spray- Spring Blossom 225 ml,Combo 2 Items
19646,1930,202215512,11930,46,Dettol,Antiseptic Liquid 1 L + Disinfectant Spray- Spring Blossom 225 ml,Combo 2 Items
19647,1930,202214869,11930,33,Dettol,Antiseptic Liquid 250 ml + Disinfectant Spray- Spring Blossom 225 ml,Combo 2 Items
19648,1930,202228142,11930,25,Dettol,Antiseptic Liquid 550 ml + Disinfectant Spray- Original 225 ml,Combo 2 Items
19649,1930,202215360,11930,34,Dettol,Antiseptic Liquid 250 ml + Disinfectant Spray- Original 225 ml,Combo 2 Items
19650,1930,202226431,11930,12,Dettol,Antiseptic Liquid 1 L+ Disinfectant Spray- Original 225 ml,Combo 2 Items
19651,1931,202213341,11931,47,Dettol,Antiseptic Liquid 550 ml + Laundry Sanitizer- Spring Blossom 480 ml,Combo 2 Items
