Category,Sub Category,Simplified Category,Brand Name,Product Name,Weight,MRP/Unit,Product ID,Image URL,Rating,No of Users Purchased
Cleaning Household,All Purpose Cleaners,Groceries,Lizol,"Disinfectant Floor Cleaner Liquid - Pine, Kills 99.9% Germs",2x500 ml Multi Pack ,196.0,202219183,https://www.bigbasket.com/media/uploads/p/s/1200365_8-lizol-disinfectant-floor-cleaner-liquid-pine-kills-999-germs.jpg,4.1,95
Cleaning Household,All Purpose Cleaners,Groceries,Herbal Strategi,"Disinfectant, Floor cleaner & Insect Repellent",2 L ,360.0,202219184,https://www.bigbasket.com/media/uploads/p/s/40102101_12-herbal-strategi-disinfectant-floor-cleaner-insect-repellent.jpg,4.2,67
Cleaning Household,All Purpose Cleaners,Groceries,Lizol,"Disinfectant Floor Cleaner Liquid - Sandal, Kills 99.9% Germs",2x500 ml Multipack ,196.0,202219185,https://www.bigbasket.com/media/uploads/p/s/1208846_2-lizol-disinfectant-floor-cleaner-liquid-sandal-kills-999-germs.jpg,4.4,26
Cleaning Household,All Purpose Cleaners,Groceries,BB Home,"Disinfectant Floor & Surface Cleaner - Neem, Kills 99.9% Germs",500 ml ,98.0,202219186,https://www.bigbasket.com/media/uploads/p/s/40130354_6-bb-home-disinfectant-floor-surface-cleaner-neem-kills-999-germs.jpg,4.4,99
Cleaning Household,All Purpose Cleaners,Groceries,Lizol,Disinfectant Surface & Floor Cleaner Liquid - Floral,1.8 L Refill Pack ,335.0,202219187,https://www.bigbasket.com/media/uploads/p/s/40198235_1-lizol-disinfectant-surface-floor-cleaner-liquid-floral.jpg,4.1,74
Cleaning Household,All Purpose Cleaners,Groceries,Mr Muscle,Buy Floor Cleaner - Citrus Bottle 1050 ml: Get Citrus Fragrance Pouch 550 ml Free,1600 ml ,172.0,202219188,https://www.bigbasket.com/media/uploads/bpi/bangalore/s/40006068_1-mr-muscles-floor-cleaner-citrus.jpg,4.4,35
Cleaning Household,All Purpose Cleaners,Groceries,Germisol,Phenyl - Mountain Magic (Herbal),500 ml Bottle ,68.0,202219189,https://www.bigbasket.com/media/uploads/p/s/40002941_2-germisol-phenyl-mountain-magic-herbal.jpg,4.3,27
Cleaning Household,All Purpose Cleaners,Groceries,Gou Ganga,Phenyl - Organic Floor Cleaner,5 L Can ,320.0,202219190,https://www.bigbasket.com/media/uploads/p/s/40024931_3-gou-ganga-phenyl-organic-floor-cleaner.jpg,4.2,48
Cleaning Household,All Purpose Cleaners,Groceries,Smart Home,Perfumed Herbal Phenyle - Lemon,1 L Plastic Bottle,60.0,202219191,https://www.bigbasket.com/media/uploads/p/s/40146214_1-smart-home-perfumed-herbal-phenyle-lemon.jpg,4.9,73
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Rice - Flour,1 kg Pouch ,60.0,202219192,https://www.bigbasket.com/media/uploads/p/s/10000458_11-bb-royal-rice-flour.jpg,4.4,36
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Maida 1 Kg + Besan Flour 1 Kg + Rice - Flour 1 Kg,Combo 3 Items,270.0,202219193,https://www.bigbasket.com/media/uploads/p/s/1204249_1-bb-royal-maida-1-kg-besan-flour-1-kg-rice-flour-1-kg.jpg,4.0,33
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Organic - Ragi Flour/Ragi Hittu,500 g  ,41.0,202219194,https://www.bigbasket.com/media/uploads/p/s/40072483_8-bb-royal-organic-ragi-flour.jpg,4.0,65
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Organic - Jowar Flour/Jolada Hittu,1 kg  ,90.0,202219195,https://www.bigbasket.com/media/uploads/p/s/40125920_6-bb-royal-organic-jowar-flour.jpg,4.7,62
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Organic - Rice Flour/Akki Hittu,2 kg  ,190.0,202219196,https://www.bigbasket.com/media/uploads/p/s/40203911_1-bb-royal-organic-rice-flour.jpg,4.6,53
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Super Saver,Ragi Flour/Ragi Hittu,1 kg  ,100.0,202219197,https://www.bigbasket.com/media/uploads/p/s/40159970_1-super-saver-ragi-flour.jpg,4.7,100
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,"Corn Flour, Starch",500 g Pouch ,50.0,202219198,https://www.bigbasket.com/media/uploads/p/s/20000565_8-bb-royal-corn-flour-starch.jpg,4.5,94
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Weikfield,Cornflour,100 g Carton ,29.0,202219199,https://www.bigbasket.com/media/uploads/p/s/100005552_2-weikfield-cornflour.jpg,4.2,88
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Double Horse,Puttu Podi - White,500 g Pouch ,65.0,202219200,https://www.bigbasket.com/media/uploads/p/s/30004870_4-double-horse-puttu-podi-white.jpg,4.2,75
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Super Saver,Rice Flour/Akki Hittu,1 kg  ,55.0,202219201,https://www.bigbasket.com/media/uploads/p/s/40159975_4-super-saver-rice-flour.jpg,4.4,74
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Bajra Flour,500 g Pouch,50.0,202219202,https://www.bigbasket.com/media/uploads/p/s/40018191_8-bb-royal-bajra-flour.jpg,4.0,58
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Nirapara,Appam/Idiyappam Podi,1 kg Pouch ,101.0,202219203,https://www.bigbasket.com/media/uploads/p/s/100286306_2-nirapara-appamidiyappam-podi.jpg,4.2,94
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Double Horse,Samba Wheat Broken - Fine,500 g Pouch,117.0,202219204,https://www.bigbasket.com/media/uploads/p/s/30004878_5-double-horse-samba-wheat-broken-fine.jpg,4.7,35
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Double Horse,Appam Idiyappam Pathiri,500 g Pouch,55.0,202219205,https://www.bigbasket.com/media/uploads/p/s/40008426_8-double-horse-appam-idiyappam-pathiri.jpg,5.0,52
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Organic - Rice Rawa,1 kg  ,89.0,202219206,https://www.bigbasket.com/media/uploads/p/s/40203898_1-bb-royal-organic-rice-rawa.jpg,4.8,79
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Nirapara,Puttu Podi,500 g Pouch ,53.0,202219207,https://www.bigbasket.com/media/uploads/p/s/100286303_3-nirapara-puttu-podi.jpg,4.2,94
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Indira's,Ragi - Huri Hittu,400 g Pouch,75.0,202219208,https://www.bigbasket.com/media/uploads/p/s/40019106_10-indiras-ragi-huri-hittu.jpg,4.4,82
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Jackfruit365,Green Jackfruit Flour,200 g ,120.0,202219209,https://www.bigbasket.com/media/uploads/p/s/40119713_3-jackfruit365-green-jackfruit-flour.jpg,4.9,69
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Vijay,Rice Flour,1 kg ,50.0,202219210,https://www.bigbasket.com/media/uploads/p/s/40216183_1-vijay-rice-flour.jpg,4.7,87
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Vijay,Idli Rava,1 kg ,50.0,202219211,https://www.bigbasket.com/media/uploads/p/s/40216181_1-vijay-idli-rava.jpg,4.4,75
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Manna ,Sprouted Ragi Flour/Ragi Hittu,500 g Pouch,95.0,202219212,https://www.bigbasket.com/media/uploads/p/s/278982_7-manna-sprouted-ragi-flour.jpg,4.4,45
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Double Horse,Puttu Podi - Chemba,500 g Pouch,75.0,202219213,https://www.bigbasket.com/media/uploads/p/s/30004869_5-double-horse-puttu-podi-chemba.jpg,4.1,69
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Vijay,Ragi Flour,500 g  ,28.0,202219214,https://www.bigbasket.com/media/uploads/p/s/40216187_1-vijay-ragi-flour.jpg,4.1,97
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Aashirvaad,Nature's Super Foods - Multi Millet Mix,1 kg Pouch,140.0,202219215,https://www.bigbasket.com/media/uploads/p/s/40172982_3-aashirvaad-natures-super-foods-multi-millet-mix.jpg,4.5,81
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Eastern,Podi - Chemba Puttu,500 g Pouch,57.0,202219216,https://www.bigbasket.com/media/uploads/p/s/40001236_2-eastern-podi-chemba-puttu.jpg,4.7,61
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Nirapara,Rice Powder,500 g Pouch,53.0,202219217,https://www.bigbasket.com/media/uploads/p/s/100286319_2-nirapara-rice-powder.jpg,4.1,36
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Eastern,Podi - Puttu,500 g Pouch,56.0,202219218,https://www.bigbasket.com/media/uploads/p/s/40001238_4-eastern-podi-puttu.jpg,4.4,46
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Aashirvaad,Nature's Super Foods - Gluten Free Flour,1 kg Pouch,190.0,202219219,https://www.bigbasket.com/media/uploads/p/s/40172984_3-aashirvaad-natures-super-foods-gluten-free-flour.jpg,4.6,35
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Tata Sampann,Chilla Mix - Moong Dal/Hesaru Bele,180 g ,70.0,202219220,https://www.bigbasket.com/media/uploads/p/s/40125389_5-tata-sampann-protein-rich-moong-dal-chilla-mix.jpg,4.1,91
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Indira's,Ragi Dosa Mix,500 g Pouch,110.0,202219221,https://www.bigbasket.com/media/uploads/p/s/266272_3-indiras-ragi-dosa-mix.jpg,4.6,58
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Manna ,Rice Flour/Akki Hittu,500 g Pouch,43.0,202219222,https://www.bigbasket.com/media/uploads/p/s/40001252_3-manna-rice-flour.jpg,4.6,49
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Organic - Red Rice Flour/Akki Hittu,500 g ,39.0,202219223,https://www.bigbasket.com/media/uploads/p/s/40106316_6-bb-royal-organic-red-rice-flour.jpg,4.8,37
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Indira's,Ragi Special Huri Hittu,400 g Pouch,140.0,202219224,https://www.bigbasket.com/media/uploads/p/s/266273_4-indiras-ragi-special-huri-hittu.jpg,4.4,95
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Puttu Podi,500 g ,50.0,202219225,https://www.bigbasket.com/media/uploads/p/s/40045364_4-bb-royal-puttu-podi.jpg,4.7,32
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Nirapara,Roasted Rava,500 g Pouch,54.0,202219226,https://www.bigbasket.com/media/uploads/p/s/40003447_2-nirapara-roasted-rava.jpg,4.3,41
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Soya Flour,500 g Pouch,90.0,202219227,https://www.bigbasket.com/media/uploads/p/s/40018192_5-bb-royal-soya-flour.jpg,4.2,69
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Vijay,Akki Tari,1 kg ,46.0,202219228,https://www.bigbasket.com/media/uploads/p/s/40216182_1-vijay-akki-tari.jpg,4.7,47
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,BB Royal,Organic - Red Rice Rava,500 g ,45.0,202219229,https://www.bigbasket.com/media/uploads/p/s/40112919_4-bb-royal-organic-red-rice-rava.jpg,4.4,46
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Vijay,Besan Flour,500 g ,52.0,202219230,https://www.bigbasket.com/media/uploads/p/s/40216193_1-vijay-besan-flour.jpg,5.0,74
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Manna ,Ragi Flour/Ragi Hittu,500 g Pouch,47.0,202219231,https://www.bigbasket.com/media/uploads/p/s/40001257_3-manna-ragi-flour.jpg,4.7,33
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Nirapara,Chemba Puttu Podi,1 kg Pouch,134.0,202219232,https://www.bigbasket.com/media/uploads/p/s/100286304_3-nirapara-chemba-puttu-podi.jpg,4.3,72
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Safe Harvest,Rice Flour/Akki Hittu - Pesticide Free,1 kg ,75.0,202219233,https://www.bigbasket.com/media/uploads/p/s/40144597_3-safe-harvest-rice-flour-pesticide-free.jpg,5.0,36
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Slurrp Farm,Organic Sprouted Ragi Powder/Ragi Hittu,250 g ,300.0,202219234,https://www.bigbasket.com/media/uploads/p/s/40185321_3-slurrp-farm-organic-sprouted-ragi-powder.jpg,4.1,63
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Safe Harvest,Ragi Flour/Ragi Hittu - Pesticide Free,1 kg ,99.0,202219235,https://www.bigbasket.com/media/uploads/p/s/40144598_3-safe-harvest-ragi-flour-pesticide-free.jpg,4.5,67
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Eastern,Idiappam Podi,500 g ,57.0,202219236,https://www.bigbasket.com/media/uploads/p/s/40128145_1-eastern-idiappam-podi.jpg,4.7,25
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Safe Harvest,Jowar Atta - Pesticide Free,500 g ,59.0,202219237,https://www.bigbasket.com/media/uploads/p/s/40144588_3-safe-harvest-jowar-atta-pesticide-free.jpg,4.6,32
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Himalayan Natives,Sona Masuri - Unpolished Rice/Akki,5 Kg ,520.0,202219238,https://www.bigbasket.com/media/uploads/p/s/40198175_2-himalayan-natives-sona-masuri-unpolished-rice.jpg,4.0,38
Foodgrains Oil Masala,Atta Flours Sooji,Groceries,Eastern,Jackfruit Mix Chemba Puttu Podi,500 g ,70.0,202219239,https://www.bigbasket.com/media/uploads/p/s/40178232_2-eastern-jackfruit-mix-chemba-puttu-podi.jpg,4.6,89
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Ching'S Secret,Dark Soy Sauce,3x200 g Multipack ,165.0,202219240,https://www.bigbasket.com/media/uploads/p/s/1212029_2-chings-secret-dark-soy-sauce.jpg,4.8,54
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Ching'S Secret,Green Chilly Sauce,3x190 g Multipack ,165.0,202219241,https://www.bigbasket.com/media/uploads/p/s/1212030_2-chings-secret-green-chilly-sauce.jpg,4.9,61
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Chings,Sauce - Dark Soy 200G+Green Chilly 190G+Red Chilli 200G+Hakka Noodles Veg 150Gx2,Combo 4 Items,225.0,202219242,https://www.bigbasket.com/media/uploads/p/s/1204443_3-chings-sauce-dark-soy-200ggreen-chilly-190gred-chilli-200ghakka-noodles-veg-150gx2.jpg,5.0,52
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Ching'S Secret,Red Chilli Sauce,3x200 g Multipack ,165.0,202219243,https://www.bigbasket.com/media/uploads/p/s/1212031_2-chings-secret-red-chilli-sauce.jpg,4.8,48
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Chings,Secret Red Chilli Sauce,90 g ,20.0,202219244,https://www.bigbasket.com/media/uploads/p/s/20006015_2-chings-secret-red-chilli-sauce.jpg,4.7,94
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Chings,Secret Green Chilli Sauce,90 g ,20.0,202219245,https://www.bigbasket.com/media/uploads/p/s/20006017_2-chings-secret-green-chilli-sauce.jpg,4.3,27
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Chings,Secret Red Chilli Sauce,680 g Bottle,85.0,202219246,https://www.bigbasket.com/media/uploads/p/s/319721_4-chings-secret-red-chilli-sauce.jpg,4.1,26
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Weikfield,Green Chilli Sauce,200 g ,55.0,202219247,https://www.bigbasket.com/media/uploads/p/s/40053869_1-weikfield-green-chilli-sauce.jpg,4.1,80
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Weikfield,Red Chilli Sauce,200 g ,55.0,202219248,https://www.bigbasket.com/media/uploads/p/s/40053870_1-weikfield-red-chilli-sauce.jpg,4.3,80
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Ching'S Secret,Green Chilli Sauce,425 g standerd pack,105.0,202219249,https://www.bigbasket.com/media/uploads/p/s/40206241_1-chings-secret-green-chilli-sauce.jpg,4.2,91
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Weikfield,Garlic Chilli Sauce,200 g Bottle,55.0,202219250,https://www.bigbasket.com/media/uploads/p/s/40008361_2-weikfield-garlic-chilli-sauce.jpg,4.8,63
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Ching'S Secret,Red Chilli Sauce,440 g standerd pack,105.0,202219251,https://www.bigbasket.com/media/uploads/p/s/40206240_1-chings-secret-red-chilli-sauce.jpg,4.9,92
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Weikfield,Sweet Chilli Sauce,400 g Bottle,90.0,202219252,https://www.bigbasket.com/media/uploads/p/s/30006486_2-weikfield-sweet-chilli-sauce.jpg,4.6,37
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Veeba,Bhut Jolokia Extra Hot Sauce,300 g Pet Jar,129.0,202219253,https://www.bigbasket.com/media/uploads/p/s/40161671_1-veeba-bhut-jolokia-extra-hot-sauce.jpg,4.8,34
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Wingreens Farms,Sweet Chilli Garlic Sauce,2 x 130 g Multipack ,198.0,202219254,https://www.bigbasket.com/media/uploads/p/s/1214015_1-wingreens-farms-sweet-chilli-garlic-sauce.jpg,4.4,79
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Navya Food Art,Green Chilli Sauce,90 g ,20.0,202219255,https://www.bigbasket.com/media/uploads/p/s/40206993_1-navya-food-art-green-chilli-sauce.jpg,4.1,84
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Navya Food Art,Red Chilli Sauce,700 g  ,85.0,202219256,https://www.bigbasket.com/media/uploads/p/s/40206988_1-navya-food-art-red-chilli-sauce.jpg,4.1,73
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Wingreens Farms,Green Daredevil Chilli Sauce,2 x 130 g Multipack ,198.0,202219257,https://www.bigbasket.com/media/uploads/p/s/1214014_1-wingreens-farms-green-daredevil-chilli-sauce.jpg,4.2,27
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Wingreens Farms,Chinese Secret Sauce,130 g  ,99.0,202219258,https://www.bigbasket.com/media/uploads/p/s/40114497_2-wingreens-farms-chinese-secret-sauce.jpg,4.6,90
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Bechef,Schezwan Sauce,250 g ,150.0,202219259,https://www.bigbasket.com/media/uploads/p/s/40200050_1-bechef-schezwan-sauce.jpg,4.0,32
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,DNV,Sauce - Green Chilly,700 g ,82.0,202219260,https://www.bigbasket.com/media/uploads/p/s/40074016_1-dnv-sauce-green-chilly.jpg,4.9,63
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Dr. Oetker,FunFoods Red Chilli Sauce,220 g ,55.0,202219261,https://www.bigbasket.com/media/uploads/p/s/40015848_10-dr-oetker-funfoods-red-chilli-sauce.jpg,4.3,59
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Bechef,Harissa Sauce,250 g ,200.0,202219262,https://www.bigbasket.com/media/uploads/p/s/40200057_1-bechef-harissa-sauce.jpg,4.1,75
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Meishi,Sriracha Chilli Sauce,320 g ,295.0,202219263,https://www.bigbasket.com/media/uploads/p/s/40206698_1-meishi-sriracha-chilli-sauce.jpg,4.8,36
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Woh Hup,Thai Chilli Sauce,450 g ,240.0,202219264,https://www.bigbasket.com/media/uploads/p/s/280967_1-woh-hup-thai-chilli-sauce.jpg,4.0,53
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Bechef,Jerk Sauce,250 g ,200.0,202219265,https://www.bigbasket.com/media/uploads/p/s/40200056_1-bechef-jerk-sauce.jpg,4.3,84
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,DNV,Red Chilli Sauce,700 g Bottle,82.0,202219266,https://www.bigbasket.com/media/uploads/p/s/40211879_1-dnv-red-chilli-sauce.jpg,4.5,60
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Inchi,Red Chiili Sauce,200 g Glass Bottle,55.0,202219267,https://www.bigbasket.com/media/uploads/p/s/40224099_2-inchi-red-chiili-sauce.jpg,4.1,41
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Mae Pranom,Sweet Chili Sauce,390 g Bottle ,160.0,202219268,https://www.bigbasket.com/media/uploads/p/s/40009659_1-mae-pranom-sweet-chili-sauce.jpg,4.5,43
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Blue Elephant,"Royal Thai Cuisine Premium Fish Sauce - Mild, No Fish Flavour",200 ml ,315.0,202219269,https://www.bigbasket.com/media/uploads/p/s/40169296_1-blue-elephant-royal-thai-cuisine-premium-fish-sauce-mild-no-fish-flavour.jpg,4.4,55
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Black Pepper,200 ml ,325.0,202219270,https://www.bigbasket.com/media/uploads/p/s/20004943_1-pantai-sauce-black-pepper.jpg,4.0,82
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Ongs,Sauce - Sweet & Sour,227 ml Bottle,240.0,202219271,https://www.bigbasket.com/media/uploads/p/s/40001875_3-ongs-sauce-sweet-sour.jpg,4.7,40
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Woh Hup,Plum Sauce,400 g ,240.0,202219272,https://www.bigbasket.com/media/uploads/p/s/40002890_1-woh-hup-plum-sauce.jpg,4.6,69
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Sprig,Sauce - Passion Fruit & Malagueta Pepper,120 g ,499.0,202219273,https://www.bigbasket.com/media/uploads/p/s/40095625_2-sprig-sauce-passion-fruit-malagueta-pepper.jpg,4.3,98
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Lee Kum Kee,Sauce - Plum,260 g Bottle,250.0,202219274,https://www.bigbasket.com/media/uploads/p/s/40002396_2-lee-kum-kee-sauce-plum.jpg,4.4,54
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Fish,200 ml ,245.0,202219275,https://www.bigbasket.com/media/uploads/p/s/20004930_1-pantai-sauce-fish.jpg,4.1,30
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Blue Elephant,Royal Thai Cuisine Premium Stir-Fry Holy Basil Paste - No Preservatives & Artificial Colour,70 g ,255.0,202219276,https://www.bigbasket.com/media/uploads/p/s/40169293_1-blue-elephant-royal-thai-cuisine-premium-stir-fry-holy-basil-paste-no-preservatives-artificial-colour.jpg,5.0,46
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Habit,Original Barbeque Sauce,510 g ,260.0,202219277,https://www.bigbasket.com/media/uploads/p/s/800188154_2-habit-original-barbeque-sauce.jpg,4.5,67
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Hot Chilli,200 ml ,275.0,202219278,https://www.bigbasket.com/media/uploads/p/s/20004934_1-pantai-sauce-hot-chilli.jpg,4.8,25
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Tify,Tomato Ketchup,1 kg Pouch,125.0,202219279,https://www.bigbasket.com/media/uploads/p/s/30006350_6-tify-tomato-ketchup.jpg,4.2,75
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Sprig,Colour Extract - Spinach Green,15 ml ,149.0,202219280,https://www.bigbasket.com/media/uploads/p/s/40095598_2-sprig-colour-extract-spinach-green.jpg,4.2,52
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Barbecue,215 g ,325.0,202219281,https://www.bigbasket.com/media/uploads/p/s/40039133_3-pantai-sauce-barbecue.jpg,4.2,30
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Cantina Mexicana,Pepper Sauce - Green Jalapeno,60 ml ,140.0,202219282,https://www.bigbasket.com/media/uploads/p/s/20004920_4-cantina-mexicana-pepper-sauce-green-jalapeno.jpg,4.1,93
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Wingreens Farms,Achaari Sauce,130 g  ,99.0,202219283,https://www.bigbasket.com/media/uploads/p/s/40114501_2-wingreens-farms-achaari-sauce.jpg,4.6,65
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Sprig,Colour Extract - Marigold Yellow,15 ml ,149.0,202219284,https://www.bigbasket.com/media/uploads/p/s/40095600_2-sprig-colour-extract-marigold-yellow.jpg,5.0,81
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Spring Roll,200 ml ,275.0,202219285,https://www.bigbasket.com/media/uploads/p/s/20004938_1-pantai-sauce-spring-roll.jpg,4.8,76
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Chilli Garlic,200 ml ,275.0,202219286,https://www.bigbasket.com/media/uploads/p/s/20004936_1-pantai-sauce-chilli-garlic.jpg,4.5,29
Snacks Branded Foods,Spreads Sauces Ketchup,Groceries,Pantai,Sauce - Sriracha Chili,200 ml ,295.0,202219287,https://www.bigbasket.com/media/uploads/p/s/20004937_1-pantai-sauce-sriracha-chili.jpg,4.8,94
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Idhayam,Oil - Gingelly,500 ml Pouch ,163.0,202219288,https://www.bigbasket.com/media/uploads/p/s/148682_1-idhayam-oil-gingelly.jpg,4.6,70
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,BB Royal Organic,Cold Pressed Sesame (Gingelly) Cooking Oil,2 x 1 L Multipack ,858.0,202219289,https://www.bigbasket.com/media/uploads/p/s/1213837_1-bb-royal-organic-cold-pressed-sesame-gingelly-cooking-oil.jpg,4.2,99
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Klf ,Tilnad Sesame Oil,500 ml  ,163.0,202219290,https://www.bigbasket.com/media/uploads/p/s/40141896_3-klf-tilnad-sesame-oil.jpg,4.2,78
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Anandham,Oil - Sesame,500 ml Pouch,164.0,202219291,https://www.bigbasket.com/media/uploads/p/s/40019842_4-anandham-oil-sesame.jpg,5.0,61
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Patanjali,Sesame Oil,200 ml Bottle,65.0,202219292,https://www.bigbasket.com/media/uploads/p/s/40168248_1-patanjali-sesame-oil.jpg,4.9,78
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,VVV  ,Oil - Sesame,500 ml Bottle ,159.0,202219293,https://www.bigbasket.com/media/uploads/p/s/40019844_1-vvv-oil-sesame.jpg,4.5,38
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Chekko,Cold Pressed Virgin Sesame Oil,500 ml  ,230.0,202219294,https://www.bigbasket.com/media/uploads/p/s/40108960_2-chekko-cold-pressed-virgin-sesame-oil.jpg,4.9,62
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Kpl Shudhi,Gingelly Oil,500 ml Bottle,185.0,202219295,https://www.bigbasket.com/media/uploads/p/s/40011964_3-kpl-shudhi-gingelly-oil.jpg,4.2,69
Foodgrains Oil Masala,Edible Oils Ghee,Groceries,Patanjali,Sesame Oil,500 ml Bottle,145.0,202219296,https://www.bigbasket.com/media/uploads/p/s/40168249_1-patanjali-sesame-oil.jpg,4.9,90
